isJunction,isValid,locationType,stopDesc,stopId,stopLat,stopLon,stopName
N,Y,STOP,,2381,22.644979,88.462058,NARAYANPUR (RAJARHAT)
N,Y,STOP,,2383,22.60127,88.63122,DHANPOTA BAZAR
N,Y,STOP,,2384,22.682907,88.812351,KHOLAPOTA
N,Y,STOP,,2385,22.666263,88.871328,SANGRAMPUR
N,Y,STOP,,2386,22.683224,88.303837,COAL INDIA/MOTHER DAIRY
N,Y,STOP,,2387,22.696585,88.297144,PAR DANKUNI
N,Y,STOP,,2388,22.787803,88.323003,BAIDYABATI CHOWMATHA
N,Y,STOP,,2389,22.791871,88.330688,BAIDYABATI RAILGATE BUS STOP
N,Y,STOP,,2390,22.792039,88.335634,JORA ASHATTALA BUS STOP
N,Y,STOP,,2391,22.799995,88.348633,CHAMPDANI GHAT BUS STOP
N,Y,STOP,,2392,22.826604,88.353986,BHADRESWAR
N,Y,STOP,,2394,22.839858,88.360842,BARASAT GATE (MANKUNDU)
N,Y,STOP,,2395,22.845057,88.361984,MANKUNDU (JOYTI MORE)
N,Y,STOP,,2396,22.863393,88.367795,CHANDANNAGAR
N,Y,STOP,,2397,22.866278,88.369258,HOSPITAL MORE
N,Y,STOP,,2398,22.879335,88.378994,TALDANGA
N,Y,STOP,,2399,22.888226,88.380479,KHADINA MORE
N,Y,STOP,,2400,22.888058,88.399347,CHINSURA COURT
N,Y,STOP,,2401,22.806618,88.610633,GUMA CHOWMATHA
N,Y,STOP,,2402,22.825205,88.626267,ASHOKNAGAR BUILDING MORE
N,Y,STOP,,2403,22.742429,88.513688,BAMONGACHI (JESSORE ROAD)
N,Y,STOP,,2405,23.444527,88.404505,BAMANPUKUR
N,Y,STOP,,2406,22.971493,88.781823,CHANDPARA BAZAR
N,Y,STOP,,2408,23.170097,88.849387,ASHARU
N,Y,STOP,,2409,23.037202,88.827175,BANGAON STATION
N,Y,STOP,,2411,23.140192,88.818619,GANRAPOTA
Y,Y,JUNCTION,,2412,23.397309,88.47673,PANTHATIRTHA
N,Y,STOP,,2413,22.686537,88.106659,JAGAT BALLAVPUR
N,Y,STOP,,2414,22.701259,88.097107,SITAPUR
N,Y,STOP,,2415,22.720412,88.088397,PRASADPUR (JANGIPARA)
N,Y,STOP,,2416,22.722164,88.081912,MOHON BATI
N,Y,STOP,,2417,23.434795,88.467555,BAHADURPUR
N,Y,STOP,,2418,22.745532,88.053707,JANGIPARA BUS STAND
N,Y,STOP,,2419,23.062444,88.831038,SUTIYA ROAD BUS STATION
N,Y,STOP,,2420,22.878173,88.650181,KAJLA
N,Y,STOP,,2421,22.896012,88.648432,JHIKARA BAZAR
N,Y,STOP,,2422,22.886147,88.646923,DIGHALGRAM
N,Y,STOP,,2423,22.928607,88.64261,HAPANIYA
N,Y,STOP,,2425,23.107631,88.816385,CHANDA BAZAR (BANGAON)
N,Y,STOP,,2426,22.94176,88.634283,NAGARUKRA BUS STAND
N,Y,STOP,,2428,23.21215,88.888385,BAGDA
N,Y,STOP,,2429,23.186973,88.856997,HALENCHA
N,Y,STOP,,2430,23.015122,88.809466,KALUPUR BAZAR
N,Y,STOP,,2433,22.842436,88.657511,HABRA RAILWAY STN
N,Y,STOP,,2434,22.680961,88.287995,DANKUNI STN
N,Y,STOP,,2435,22.690279,88.26517,CHANDITALA CHOWMATHA
N,Y,STOP,,2436,22.709687,88.229103,KUMIR MORA
N,Y,STOP,,2440,22.317688,88.265843,SHIRAKOL
N,Y,STOP,,2444,21.970855,88.204505,KSHIRISHTALA
N,Y,STOP,,2446,22.255127,88.190108,SARISHA
N,Y,STOP,,2448,21.988328,88.215212,NISCHINTIPUR
N,Y,STOP,,2449,21.904171,88.186832,NOTUN RASTHA BUS STOP
N,Y,STOP,,2450,21.563219,88.268167,BAKKHALI
N,Y,STOP,,2451,22.732805,88.771565,ISWARI GACHA
N,Y,STOP,,2452,22.73197,88.764517,BANSTALA
N,Y,STOP,,2453,22.734718,88.753574,GOKNA
N,Y,STOP,,2454,22.734973,88.74461,JADURHATI MORE
N,Y,STOP,,2455,22.735182,88.73914,PURTAN HAT
N,Y,STOP,,2457,22.727087,88.72327,KHASHPUR
N,Y,STOP,,2458,22.700687,88.698985,KAUKEPARA BATTALA
N,Y,STOP,,2459,22.698693,88.697424,SAHIDULLA COLLEGE
N,Y,STOP,,2462,22.687328,88.653886,DEGENGA BAZAR
N,Y,STOP,,2463,22.694596,88.642991,DEGENGA PS.
N,Y,STOP,,2464,22.697875,88.638151,KARTIKPUR
N,Y,STOP,,2465,22.702596,88.574744,GOLABARI
N,Y,STOP,,2466,23.037759,88.876883,PETRAPOLE
N,Y,STOP,,2467,22.842855,88.963,HAKIMPUR BUS STOP
N,Y,STOP,,2468,22.847684,88.932822,BITHARI
N,Y,STOP,,2470,22.800843,88.856178,HATHATGANJ
N,Y,STOP,,2471,22.712169,88.513879,BAMONMURA
N,Y,STOP,,2473,22.848251,88.567242,ISWARIGACHA
N,Y,STOP,,2474,22.734584,88.481577,MOYNAHAT NOAPARA
N,Y,STOP,,2475,22.771526,88.495446,MIRHATI BUS STOP
N,Y,STOP,,2476,22.775955,88.500025,SANTASPUR (DUTTAPUKUR)
N,Y,STOP,,2477,22.779402,88.502057,KAMDEVPUR
N,Y,STOP,,2478,22.794625,88.505018,KHALIA
N,Y,STOP,,2480,22.828992,88.51987,RAHANA
N,Y,STOP,,2482,22.867376,88.532575,ADHATA
N,Y,STOP,,2483,22.883928,88.536562,KANCHIARA
N,Y,STOP,,2485,22.924482,88.540884,RAJBERIA
N,Y,STOP,,2488,22.945767,88.544354,JAGULI PETROL PUMP
N,Y,STOP,,2489,22.94372,88.533395,BCKV BUS STOP
N,Y,STOP,,2490,22.940176,88.523648,MOHANPUR BUS STOP
N,Y,STOP,,2491,22.931812,88.496347,ROY GATE
N,Y,STOP,,2492,22.929574,88.475914,DHANKAL BUS STAND
N,Y,STOP,,2493,22.933108,88.457379,KAMPA MORE
N,Y,STOP,,2494,22.939245,88.449586,KANCHRAPARA
N,Y,STOP,,2495,22.753901,88.489146,ALGARIA
N,Y,STOP,,2496,22.743619,88.790812,KANKRASUTI
N,Y,STOP,,2497,22.794431,88.831696,RAMCHANDRAPUR (BADURIA)
N,Y,STOP,,2498,22.786868,88.853078,TENTULIA BRIDGE
N,Y,STOP,,2499,22.761159,88.856097,BABU RASTA MORE
N,Y,STOP,,2500,22.752434,88.864627,ATURIA BAZAR
N,Y,STOP,,2501,22.759931,88.882078,BARA BANKRA BRIDGE
N,Y,STOP,,2502,22.761015,88.889356,BARA BANKRA HOSPITAL MORE
N,Y,STOP,,2503,22.767291,88.902541,KAIJURI SCHOOL
N,Y,STOP,,2504,22.769165,88.906706,KAIJURI BAZAR
N,Y,STOP,,2505,22.770702,88.345378,BARRACKPORE COURT
N,Y,STOP,,2506,22.698215,88.598126,KACHKOL
N,Y,STOP,,2507,22.695887,88.688401,BERACHAMPA CHOWMATHA
N,Y,STOP,,2508,22.692628,88.702409,KAUKEPARA TAKI RD
N,Y,STOP,,2509,22.739318,88.437881,KINGSTON LAW COLLEGE
N,Y,STOP,,2510,22.690328,88.730314,SWARUPNAGAR TAKI RD
N,Y,STOP,,2511,22.691985,88.750004,NEHALPUR TAKI RD
N,Y,STOP,,2512,22.680215,88.778759,BENKI TAKI RD
N,Y,STOP,,2513,22.674688,88.793887,GOPALPUR MORE TAKI RD
N,Y,STOP,,2514,22.682464,88.827831,RAGHUNATHPUR TAKI RD
N,Y,STOP,,2516,22.679371,88.837526,HARISHPUR TAKI RD
N,Y,STOP,,2517,22.670968,88.847749,BASIRHAT COLLEGE BUS STAND
N,Y,STOP,,2518,22.663126,88.858868,BASIRHAT POLICE STATION
N,Y,STOP,,2520,22.48373,88.607749,JAGULGACHI MORE
N,Y,STOP,,2521,22.462448,88.606404,NIMTALA BAZAR (GHATAKPUKUR)
N,Y,STOP,,2522,22.45121,88.609715,BODRA BUS STAND
N,Y,STOP,,2523,22.447519,88.6031,KALITALA (JIBANTOLLA)
N,Y,STOP,,2524,22.429649,88.632685,BABGIYA VIKASH BANK
N,Y,STOP,,2534,22.804104,88.04943,HAZRA MORE (CHAMPADANGA)
N,Y,STOP,,2535,22.803913,88.035077,BASURI POST OFFICE
N,Y,STOP,,2536,22.809856,88.014517,AYMAPAHAR PUR SCHOOL
N,Y,STOP,,2537,22.827557,87.991865,SIDDHESWARI KALI MANDIR
N,Y,STOP,,2538,22.809191,88.017889,PIYA SARAH
N,Y,STOP,,2539,22.839686,87.961216,SAMANTA ROAD
N,Y,STOP,,2540,22.768807,87.89767,HELAN
N,Y,STOP,,2541,22.72588,87.867148,RADHA NAGAR
N,Y,STOP,,2542,22.730936,87.869916,PNACHUIKHANA
N,Y,STOP,,2543,22.593423,88.473524,POLICE PHARI
N,Y,STOP,,2544,23.423256,88.388318,MAYAPUR (NADIA)
N,Y,STOP,,2545,22.01262,87.973611,NANDIGRAM BUS STOP
N,Y,STOP,,2546,22.023929,88.301164,DHOLA BUS STOP
N,Y,STOP,,2547,21.855639,88.37229,GANJER BAZAR
N,Y,STOP,,2548,21.818863,88.37505,DHRUBABAZAR
N,Y,STOP,,2549,21.799977,88.370816,RAMGANGA BUS STOP
N,Y,STOP,,2550,22.292917,88.270299,BAGARIA
N,Y,STOP,,2551,22.28367,88.271809,SRICHANDA
N,Y,STOP,,2552,22.237936,88.272606,USTI
N,Y,STOP,,2559,22.340668,88.446759,KIRTONKHOLA SASHAN BAZAR
N,Y,STOP,,2560,22.225831,88.448035,DAKSHIN BARASAT
N,Y,STOP,,2561,22.186628,88.431674,UTTAR DURGAPUR
N,Y,STOP,,2564,22.169828,88.415096,JAYNAGAR
N,Y,STOP,,2567,22.593763,88.342216,GHASHGBAGAN DEPOT
N,Y,STOP,,2568,22.593334,88.344482,GOLABARI PS
N,Y,STOP,,2569,22.598151,88.318386,TIKIAPARA (Chatterjee Para)
N,Y,STOP,,2572,21.678387,87.563277,RAMNAGAR (DIGHA)
N,Y,STOP,,2573,21.678027,87.596925,BALISAI  (DIGHA)
N,Y,STOP,,2574,21.723655,87.664942,PICHABONI
N,Y,STOP,,2575,21.884395,87.759352,NACHINDA
N,Y,STOP,,2576,21.968273,87.803675,HERIA
N,Y,STOP,,2577,22.024707,87.822252,BAJKUL
N,Y,STOP,,2578,22.105127,87.867734,CHANDIPUR
N,Y,STOP,,2580,22.752083,88.329605,SREERAMPUR  BUS STAND
